"subject","trial","OR01_01","gender","age","language.test","language","os_system","browser_automatic","system_format","screen_width","screen_height","questionnaire_width","fingers_l","fingers_r","handedness","operator_system","system","browser","SD33","CH01","CH01_01","CH01_02","CH01_03","CH01_04","CH02","CH02_01","CH02_02","CH02_03","CH02_04","CH03","keyboard_type","KB02_01","KB03_01","KB03_02","KB03_03","array_no","TT01_01","TT04_01","TT07_01","TT02_01","TT02_02","TT05_01","TT05_02","TT08_01","TT08_02","TT03_01","TT03_02","TT03_03","TT03_04","TT03_05","TT03_06","TT03_07","TT03_08","TT03_09","TT03_10","TT03_11","TT03_12","TT03_13","TT03_14","TT03_15","TT03_16","TT03_17","TT03_18","TT03_19","TT03_20","TT03_21","TT03_22","TT03_23","TT03_24","TT03_25","TT03_26","TT03_27","TT06_01","TT06_02","TT06_03","TT06_04","TT06_05","TT06_06","TT06_07","TT06_08","TT06_09","TT06_10","TT06_11","TT06_12","TT06_13","TT06_14","TT06_15","TT06_16","TT06_17","TT06_18","TT06_19","TT06_20","TT06_21","TT06_22","TT06_23","TT06_24","TT06_25","TT06_26","TT06_27","TT06_28","TT06_29","TT09_01","TT09_02","TT09_03","TT09_04","TT09_05","TT09_06","TT09_07","TT09_08","TT09_09","TT09_10","TT09_11","TT09_12","TT09_13","TT09_14","TT09_15","TT09_16","TT09_17","TT09_18","TT09_19","TT09_20","TT09_21","TT09_22","TT09_23","TT09_24","TT09_25","TIME003","TIME004","TIME005","TIME006","TIME008","TIME009","TIME011","TIME012","TIME013","TIME015","TIME016","TIME017","TIME019","TIME020","TIME022","TIME023","TIME024","TIME025","TIME026","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","time_wo_outlier","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","DEG_TIME","type","fam_typed","word","letters.01","letters.02","letters.03","letters.04","letters.05","letters.06","letters.07","letters.08","letters.09","letters.10","letters.11","letters.12","letters.13","letters.14","letters.15","letters.16","letters.17","letters.18","letters.19","letters.20","letters.21","letters.22","letters.23","letters.24","letters.25","letters.26","letters.27","letters.28","letters.29","letters.30","letters.31","letters.32","letters.33","letters.34","letters.35","letters.36","letters.37","letters.38","letters.39","letters.40","timing.01","timing.02","timing.03","timing.04","timing.05","timing.06","timing.07","timing.08","timing.09","timing.10","timing.11","timing.12","timing.13","timing.14","timing.15","timing.16","timing.17","timing.18","timing.19","timing.20","timing.21","timing.22","timing.23","timing.24","timing.25","timing.26","timing.27","timing.28","timing.29","timing.30","timing.31","timing.32","timing.33","timing.34","timing.35","timing.36","timing.37","timing.38","timing.39","timing.40","item","category","supercategory","PosOr"
1,1,7,2,26,3,1,-2,-2,1,1440,900,800,1,1,2,1,2,6,1,2,2,2,1,1,2,2,2,1,1,2,2,"ägyptisch","Quote","KeyZ","KeyP",7,"DER FUCHS ist nah mit Hund und Wolf verwandt. Die Tiere sehen Hunden auchrecht ähnlich. Füchse haben jedoch einen längerne Körper und etwas kürzere beine","der schwanz eines Fuches ist fast halb so lang wie das ganze Tier. Das Fell ist meist rot oder braun, der Bauch weiss und de Schwanzspitze hell ode rdunkel.","Typisch für den Fuchs sind zudem seine aufgestellten Ohren, die ihmaz f der Jagd behiflich sind. Füchse hören Mäuse aus hunder Meter Entfernung quieken.","derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER FIBackspaceUSBackspaceCHS ist nah mit ShiftHund und ShiftWolf verwandt. ShiftDeBackspaceie ShiftTiere sehen ShiftHunden auchrecht ägBackspacehnlich. ShiftFüchse haben jedoch einen längerne ShiftKörper und etwas lBackspacekürzere beine",42197,"der schwanz eines ShiftFuches ist fast halb so lang wie das ganze ShiftTier. ShiftFBackspaceShiftDas ShiftFell ist meist rot oder braun, der ShiftBauch weiss und de ShiftSchwanzspitze hell ode rdunkel.",27437,"ShiftTypisch für den ShiftFuchs sind zudem seine aufgestellten ShiftOhren, die ihmaz f der ShiftJagd behilBackspaceflich sind Backspace. ShiftF+Backspaceüchse gehören BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören ShiftMäuse aus hunder ShiftMeter ShiftEntfernung qiBackspaceuieken.",39035,"derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER : 6441","FIBackspaceUSBackspaceCHS : 2776","ist : 230","nah : 222","mit : 288","ShiftHund : 463","und : 230","ShiftWolf : 727","verwandt : 2046","ShiftDeBackspaceie : 1660","ShiftTiere : 728","sehen : 703","ShiftHunden : 701","auchrecht : 1218","ägBackspacehnlich : 2757","ShiftFüchse : 1067","haben : 398","jedoch : 696","einen : 513","längerne : 961","ShiftKörper : 860","und : 252","etwas : 878","lBackspacekürzere : 2601",NA,NA,NA,"der : 251","schwanz : 854","eines : 539","ShiftFuches : 894","ist : 243","fast : 299","halb : 478","so : 110","lang : 394","wie : 277","das : 242","ganze : 498","ShiftTier : 547","ShiftFBackspaceShiftDas : 1268","ShiftFell : 651","ist : 278","meist : 455","rot : 279","oder : 400","braun : 882","der : 220","ShiftBauch : 643","weiss : 488","und : 239","de : 191","ShiftSchwanzspitze : 2143","hell : 495","ode : 220",NA,"ShiftTypisch : 1628","für : 254","den : 136","ShiftFuchs : 654","sind : 390","zudem : 388","seine : 541","aufgestellten : 1824","ShiftOhren : 876","die : 216","ihmaz : 925","f : 0","der : 232","ShiftJagd : 1175","behilBackspaceflich : 1754","sind : 406","Backspace : 0","ShiftF+Backspaceüchse : 2774","gehören : 1967","BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören : 2609","ShiftMäuse : 1164","aus : 294","hunder : 675","ShiftMeter : 851","ShiftEntfernung : 1805",40,22,NA,78,45,34,13,12,797,12,13,12,7,898,11,5,17,14,2,22,46,30,43,12,2,2,0,1,0,33,33,100,"pretest","AALEnter","pelzmantelEnter","p","e","l","z","m","a","n","t","e","l","Enter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,1251,1355,1501,1627,1795,1871,2087,2220,2648,3432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pelzmantel","Jacken","Kleidung",1
1,2,7,2,26,3,1,-2,-2,1,1440,900,800,1,1,2,1,2,6,1,2,2,2,1,1,2,2,2,1,1,2,2,"ägyptisch","Quote","KeyZ","KeyP",7,"DER FUCHS ist nah mit Hund und Wolf verwandt. Die Tiere sehen Hunden auchrecht ähnlich. Füchse haben jedoch einen längerne Körper und etwas kürzere beine","der schwanz eines Fuches ist fast halb so lang wie das ganze Tier. Das Fell ist meist rot oder braun, der Bauch weiss und de Schwanzspitze hell ode rdunkel.","Typisch für den Fuchs sind zudem seine aufgestellten Ohren, die ihmaz f der Jagd behiflich sind. Füchse hören Mäuse aus hunder Meter Entfernung quieken.","derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER FIBackspaceUSBackspaceCHS ist nah mit ShiftHund und ShiftWolf verwandt. ShiftDeBackspaceie ShiftTiere sehen ShiftHunden auchrecht ägBackspacehnlich. ShiftFüchse haben jedoch einen längerne ShiftKörper und etwas lBackspacekürzere beine",42197,"der schwanz eines ShiftFuches ist fast halb so lang wie das ganze ShiftTier. ShiftFBackspaceShiftDas ShiftFell ist meist rot oder braun, der ShiftBauch weiss und de ShiftSchwanzspitze hell ode rdunkel.",27437,"ShiftTypisch für den ShiftFuchs sind zudem seine aufgestellten ShiftOhren, die ihmaz f der ShiftJagd behilBackspaceflich sind Backspace. ShiftF+Backspaceüchse gehören BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören ShiftMäuse aus hunder ShiftMeter ShiftEntfernung qiBackspaceuieken.",39035,"derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER : 6441","FIBackspaceUSBackspaceCHS : 2776","ist : 230","nah : 222","mit : 288","ShiftHund : 463","und : 230","ShiftWolf : 727","verwandt : 2046","ShiftDeBackspaceie : 1660","ShiftTiere : 728","sehen : 703","ShiftHunden : 701","auchrecht : 1218","ägBackspacehnlich : 2757","ShiftFüchse : 1067","haben : 398","jedoch : 696","einen : 513","längerne : 961","ShiftKörper : 860","und : 252","etwas : 878","lBackspacekürzere : 2601",NA,NA,NA,"der : 251","schwanz : 854","eines : 539","ShiftFuches : 894","ist : 243","fast : 299","halb : 478","so : 110","lang : 394","wie : 277","das : 242","ganze : 498","ShiftTier : 547","ShiftFBackspaceShiftDas : 1268","ShiftFell : 651","ist : 278","meist : 455","rot : 279","oder : 400","braun : 882","der : 220","ShiftBauch : 643","weiss : 488","und : 239","de : 191","ShiftSchwanzspitze : 2143","hell : 495","ode : 220",NA,"ShiftTypisch : 1628","für : 254","den : 136","ShiftFuchs : 654","sind : 390","zudem : 388","seine : 541","aufgestellten : 1824","ShiftOhren : 876","die : 216","ihmaz : 925","f : 0","der : 232","ShiftJagd : 1175","behilBackspaceflich : 1754","sind : 406","Backspace : 0","ShiftF+Backspaceüchse : 2774","gehören : 1967","BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören : 2609","ShiftMäuse : 1164","aus : 294","hunder : 675","ShiftMeter : 851","ShiftEntfernung : 1805",40,22,NA,78,45,34,13,12,797,12,13,12,7,898,11,5,17,14,2,22,46,30,43,12,2,2,0,1,0,33,33,100,"pretest","AMEISEEnter","paprikaEnter","p","a","p","r","i","k","a","Enter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952,1098,1245,1456,1533,1692,1831,2520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"paprika","Gemüse","Lebensmittel",1
1,3,7,2,26,3,1,-2,-2,1,1440,900,800,1,1,2,1,2,6,1,2,2,2,1,1,2,2,2,1,1,2,2,"ägyptisch","Quote","KeyZ","KeyP",7,"DER FUCHS ist nah mit Hund und Wolf verwandt. Die Tiere sehen Hunden auchrecht ähnlich. Füchse haben jedoch einen längerne Körper und etwas kürzere beine","der schwanz eines Fuches ist fast halb so lang wie das ganze Tier. Das Fell ist meist rot oder braun, der Bauch weiss und de Schwanzspitze hell ode rdunkel.","Typisch für den Fuchs sind zudem seine aufgestellten Ohren, die ihmaz f der Jagd behiflich sind. Füchse hören Mäuse aus hunder Meter Entfernung quieken.","derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER FIBackspaceUSBackspaceCHS ist nah mit ShiftHund und ShiftWolf verwandt. ShiftDeBackspaceie ShiftTiere sehen ShiftHunden auchrecht ägBackspacehnlich. ShiftFüchse haben jedoch einen längerne ShiftKörper und etwas lBackspacekürzere beine",42197,"der schwanz eines ShiftFuches ist fast halb so lang wie das ganze ShiftTier. ShiftFBackspaceShiftDas ShiftFell ist meist rot oder braun, der ShiftBauch weiss und de ShiftSchwanzspitze hell ode rdunkel.",27437,"ShiftTypisch für den ShiftFuchs sind zudem seine aufgestellten ShiftOhren, die ihmaz f der ShiftJagd behilBackspaceflich sind Backspace. ShiftF+Backspaceüchse gehören BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören ShiftMäuse aus hunder ShiftMeter ShiftEntfernung qiBackspaceuieken.",39035,"derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER : 6441","FIBackspaceUSBackspaceCHS : 2776","ist : 230","nah : 222","mit : 288","ShiftHund : 463","und : 230","ShiftWolf : 727","verwandt : 2046","ShiftDeBackspaceie : 1660","ShiftTiere : 728","sehen : 703","ShiftHunden : 701","auchrecht : 1218","ägBackspacehnlich : 2757","ShiftFüchse : 1067","haben : 398","jedoch : 696","einen : 513","längerne : 961","ShiftKörper : 860","und : 252","etwas : 878","lBackspacekürzere : 2601",NA,NA,NA,"der : 251","schwanz : 854","eines : 539","ShiftFuches : 894","ist : 243","fast : 299","halb : 478","so : 110","lang : 394","wie : 277","das : 242","ganze : 498","ShiftTier : 547","ShiftFBackspaceShiftDas : 1268","ShiftFell : 651","ist : 278","meist : 455","rot : 279","oder : 400","braun : 882","der : 220","ShiftBauch : 643","weiss : 488","und : 239","de : 191","ShiftSchwanzspitze : 2143","hell : 495","ode : 220",NA,"ShiftTypisch : 1628","für : 254","den : 136","ShiftFuchs : 654","sind : 390","zudem : 388","seine : 541","aufgestellten : 1824","ShiftOhren : 876","die : 216","ihmaz : 925","f : 0","der : 232","ShiftJagd : 1175","behilBackspaceflich : 1754","sind : 406","Backspace : 0","ShiftF+Backspaceüchse : 2774","gehören : 1967","BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören : 2609","ShiftMäuse : 1164","aus : 294","hunder : 675","ShiftMeter : 851","ShiftEntfernung : 1805",40,22,NA,78,45,34,13,12,797,12,13,12,7,898,11,5,17,14,2,22,46,30,43,12,2,2,0,1,0,33,33,100,"pretest","AMPELEnter","spatenEnter","s","p","a","t","e","n","Enter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503,1720,1863,2023,2185,2262,2487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"schaufel","Bauernhof","Werkzeug",1
1,4,7,2,26,3,1,-2,-2,1,1440,900,800,1,1,2,1,2,6,1,2,2,2,1,1,2,2,2,1,1,2,2,"ägyptisch","Quote","KeyZ","KeyP",7,"DER FUCHS ist nah mit Hund und Wolf verwandt. Die Tiere sehen Hunden auchrecht ähnlich. Füchse haben jedoch einen längerne Körper und etwas kürzere beine","der schwanz eines Fuches ist fast halb so lang wie das ganze Tier. Das Fell ist meist rot oder braun, der Bauch weiss und de Schwanzspitze hell ode rdunkel.","Typisch für den Fuchs sind zudem seine aufgestellten Ohren, die ihmaz f der Jagd behiflich sind. Füchse hören Mäuse aus hunder Meter Entfernung quieken.","derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER FIBackspaceUSBackspaceCHS ist nah mit ShiftHund und ShiftWolf verwandt. ShiftDeBackspaceie ShiftTiere sehen ShiftHunden auchrecht ägBackspacehnlich. ShiftFüchse haben jedoch einen längerne ShiftKörper und etwas lBackspacekürzere beine",42197,"der schwanz eines ShiftFuches ist fast halb so lang wie das ganze ShiftTier. ShiftFBackspaceShiftDas ShiftFell ist meist rot oder braun, der ShiftBauch weiss und de ShiftSchwanzspitze hell ode rdunkel.",27437,"ShiftTypisch für den ShiftFuchs sind zudem seine aufgestellten ShiftOhren, die ihmaz f der ShiftJagd behilBackspaceflich sind Backspace. ShiftF+Backspaceüchse gehören BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören ShiftMäuse aus hunder ShiftMeter ShiftEntfernung qiBackspaceuieken.",39035,"derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER : 6441","FIBackspaceUSBackspaceCHS : 2776","ist : 230","nah : 222","mit : 288","ShiftHund : 463","und : 230","ShiftWolf : 727","verwandt : 2046","ShiftDeBackspaceie : 1660","ShiftTiere : 728","sehen : 703","ShiftHunden : 701","auchrecht : 1218","ägBackspacehnlich : 2757","ShiftFüchse : 1067","haben : 398","jedoch : 696","einen : 513","längerne : 961","ShiftKörper : 860","und : 252","etwas : 878","lBackspacekürzere : 2601",NA,NA,NA,"der : 251","schwanz : 854","eines : 539","ShiftFuches : 894","ist : 243","fast : 299","halb : 478","so : 110","lang : 394","wie : 277","das : 242","ganze : 498","ShiftTier : 547","ShiftFBackspaceShiftDas : 1268","ShiftFell : 651","ist : 278","meist : 455","rot : 279","oder : 400","braun : 882","der : 220","ShiftBauch : 643","weiss : 488","und : 239","de : 191","ShiftSchwanzspitze : 2143","hell : 495","ode : 220",NA,"ShiftTypisch : 1628","für : 254","den : 136","ShiftFuchs : 654","sind : 390","zudem : 388","seine : 541","aufgestellten : 1824","ShiftOhren : 876","die : 216","ihmaz : 925","f : 0","der : 232","ShiftJagd : 1175","behilBackspaceflich : 1754","sind : 406","Backspace : 0","ShiftF+Backspaceüchse : 2774","gehören : 1967","BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören : 2609","ShiftMäuse : 1164","aus : 294","hunder : 675","ShiftMeter : 851","ShiftEntfernung : 1805",40,22,NA,78,45,34,13,12,797,12,13,12,7,898,11,5,17,14,2,22,46,30,43,12,2,2,0,1,0,33,33,100,"pretest","APFELEnter","sakkoEnter","s","a","k","k","o","Enter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216,1404,1495,1636,1788,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sakko","Jacken","Kleidung",2
1,5,7,2,26,3,1,-2,-2,1,1440,900,800,1,1,2,1,2,6,1,2,2,2,1,1,2,2,2,1,1,2,2,"ägyptisch","Quote","KeyZ","KeyP",7,"DER FUCHS ist nah mit Hund und Wolf verwandt. Die Tiere sehen Hunden auchrecht ähnlich. Füchse haben jedoch einen längerne Körper und etwas kürzere beine","der schwanz eines Fuches ist fast halb so lang wie das ganze Tier. Das Fell ist meist rot oder braun, der Bauch weiss und de Schwanzspitze hell ode rdunkel.","Typisch für den Fuchs sind zudem seine aufgestellten Ohren, die ihmaz f der Jagd behiflich sind. Füchse hören Mäuse aus hunder Meter Entfernung quieken.","derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER FIBackspaceUSBackspaceCHS ist nah mit ShiftHund und ShiftWolf verwandt. ShiftDeBackspaceie ShiftTiere sehen ShiftHunden auchrecht ägBackspacehnlich. ShiftFüchse haben jedoch einen längerne ShiftKörper und etwas lBackspacekürzere beine",42197,"der schwanz eines ShiftFuches ist fast halb so lang wie das ganze ShiftTier. ShiftFBackspaceShiftDas ShiftFell ist meist rot oder braun, der ShiftBauch weiss und de ShiftSchwanzspitze hell ode rdunkel.",27437,"ShiftTypisch für den ShiftFuchs sind zudem seine aufgestellten ShiftOhren, die ihmaz f der ShiftJagd behilBackspaceflich sind Backspace. ShiftF+Backspaceüchse gehören BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören ShiftMäuse aus hunder ShiftMeter ShiftEntfernung qiBackspaceuieken.",39035,"derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER : 6441","FIBackspaceUSBackspaceCHS : 2776","ist : 230","nah : 222","mit : 288","ShiftHund : 463","und : 230","ShiftWolf : 727","verwandt : 2046","ShiftDeBackspaceie : 1660","ShiftTiere : 728","sehen : 703","ShiftHunden : 701","auchrecht : 1218","ägBackspacehnlich : 2757","ShiftFüchse : 1067","haben : 398","jedoch : 696","einen : 513","längerne : 961","ShiftKörper : 860","und : 252","etwas : 878","lBackspacekürzere : 2601",NA,NA,NA,"der : 251","schwanz : 854","eines : 539","ShiftFuches : 894","ist : 243","fast : 299","halb : 478","so : 110","lang : 394","wie : 277","das : 242","ganze : 498","ShiftTier : 547","ShiftFBackspaceShiftDas : 1268","ShiftFell : 651","ist : 278","meist : 455","rot : 279","oder : 400","braun : 882","der : 220","ShiftBauch : 643","weiss : 488","und : 239","de : 191","ShiftSchwanzspitze : 2143","hell : 495","ode : 220",NA,"ShiftTypisch : 1628","für : 254","den : 136","ShiftFuchs : 654","sind : 390","zudem : 388","seine : 541","aufgestellten : 1824","ShiftOhren : 876","die : 216","ihmaz : 925","f : 0","der : 232","ShiftJagd : 1175","behilBackspaceflich : 1754","sind : 406","Backspace : 0","ShiftF+Backspaceüchse : 2774","gehören : 1967","BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören : 2609","ShiftMäuse : 1164","aus : 294","hunder : 675","ShiftMeter : 851","ShiftEntfernung : 1805",40,22,NA,78,45,34,13,12,797,12,13,12,7,898,11,5,17,14,2,22,46,30,43,12,2,2,0,1,0,33,33,100,"pretest","EnterARMEnter","kartoffelEnter","k","a","r","t","o","f","f","e","l","Enter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843,977,1160,1340,1577,1725,1877,2022,2106,2268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kartoffel","Gemüse","Lebensmittel",2
1,6,7,2,26,3,1,-2,-2,1,1440,900,800,1,1,2,1,2,6,1,2,2,2,1,1,2,2,2,1,1,2,2,"ägyptisch","Quote","KeyZ","KeyP",7,"DER FUCHS ist nah mit Hund und Wolf verwandt. Die Tiere sehen Hunden auchrecht ähnlich. Füchse haben jedoch einen längerne Körper und etwas kürzere beine","der schwanz eines Fuches ist fast halb so lang wie das ganze Tier. Das Fell ist meist rot oder braun, der Bauch weiss und de Schwanzspitze hell ode rdunkel.","Typisch für den Fuchs sind zudem seine aufgestellten Ohren, die ihmaz f der Jagd behiflich sind. Füchse hören Mäuse aus hunder Meter Entfernung quieken.","derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER FIBackspaceUSBackspaceCHS ist nah mit ShiftHund und ShiftWolf verwandt. ShiftDeBackspaceie ShiftTiere sehen ShiftHunden auchrecht ägBackspacehnlich. ShiftFüchse haben jedoch einen längerne ShiftKörper und etwas lBackspacekürzere beine",42197,"der schwanz eines ShiftFuches ist fast halb so lang wie das ganze ShiftTier. ShiftFBackspaceShiftDas ShiftFell ist meist rot oder braun, der ShiftBauch weiss und de ShiftSchwanzspitze hell ode rdunkel.",27437,"ShiftTypisch für den ShiftFuchs sind zudem seine aufgestellten ShiftOhren, die ihmaz f der ShiftJagd behilBackspaceflich sind Backspace. ShiftF+Backspaceüchse gehören BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören ShiftMäuse aus hunder ShiftMeter ShiftEntfernung qiBackspaceuieken.",39035,"derBackspaceBackspaceBackspaceCapsLockUnidentifiedUnidentifiedδερBackspaceBackspaceBackspaceBackspaceShiftΔΕΡBackspaceBackspaceBackspaceBackspaceCapsLockUnidentifiedShiftDER : 6441","FIBackspaceUSBackspaceCHS : 2776","ist : 230","nah : 222","mit : 288","ShiftHund : 463","und : 230","ShiftWolf : 727","verwandt : 2046","ShiftDeBackspaceie : 1660","ShiftTiere : 728","sehen : 703","ShiftHunden : 701","auchrecht : 1218","ägBackspacehnlich : 2757","ShiftFüchse : 1067","haben : 398","jedoch : 696","einen : 513","längerne : 961","ShiftKörper : 860","und : 252","etwas : 878","lBackspacekürzere : 2601",NA,NA,NA,"der : 251","schwanz : 854","eines : 539","ShiftFuches : 894","ist : 243","fast : 299","halb : 478","so : 110","lang : 394","wie : 277","das : 242","ganze : 498","ShiftTier : 547","ShiftFBackspaceShiftDas : 1268","ShiftFell : 651","ist : 278","meist : 455","rot : 279","oder : 400","braun : 882","der : 220","ShiftBauch : 643","weiss : 488","und : 239","de : 191","ShiftSchwanzspitze : 2143","hell : 495","ode : 220",NA,"ShiftTypisch : 1628","für : 254","den : 136","ShiftFuchs : 654","sind : 390","zudem : 388","seine : 541","aufgestellten : 1824","ShiftOhren : 876","die : 216","ihmaz : 925","f : 0","der : 232","ShiftJagd : 1175","behilBackspaceflich : 1754","sind : 406","Backspace : 0","ShiftF+Backspaceüchse : 2774","gehören : 1967","BackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspacehören : 2609","ShiftMäuse : 1164","aus : 294","hunder : 675","ShiftMeter : 851","ShiftEntfernung : 1805",40,22,NA,78,45,34,13,12,797,12,13,12,7,898,11,5,17,14,2,22,46,30,43,12,2,2,0,1,0,33,33,100,"pretest","ARMBANDEnter","besenEnter","b","e","s","e","n","Enter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,968,1127,1307,1387,1587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"besen","Bauernhof","Werkzeug",2
